2, 113.991440, 22.542757, 14.2, 168.5, 3.6, 2015:12:01:21:37:14, 0,2015:12:01:21:52:33
2, 113.991467, 22.542612, 15.5, 170.1, 3.6, 2015:12:01:21:37:15, 0,2015:12:01:21:52:33
2, 113.991495, 22.542463, 15.8, 169.4, 3.5, 2015:12:01:21:37:16, 0,2015:12:01:21:52:33
2, 113.991525, 22.542313, 15.8, 167.8, 3.5, 2015:12:01:21:37:17, 0,2015:12:01:21:52:33
2, 113.991557, 22.542170, 15.4, 167.1, 3.5, 2015:12:01:21:37:18, 0,2015:12:01:21:52:33
2, 113.991592, 22.542035, 14.5, 166.1, 3.4, 2015:12:01:21:37:19, 0,2015:12:01:21:52:33
2, 113.991623, 22.541905, 13.9, 166.1, 3.4, 2015:12:01:21:37:20, 0,2015:12:01:21:52:33
2, 113.991653, 22.541780, 13.9, 167.5, 3.4, 2015:12:01:21:37:21, 0,2015:12:01:21:52:33
2, 113.991680, 22.541657, 13.5, 168.1, 3.4, 2015:12:01:21:37:22, 0,2015:12:01:21:52:33
2, 113.991703, 22.541537, 13.1, 169.7, 3.4, 2015:12:01:21:37:23, 0,2015:12:01:21:52:33
2, 113.991723, 22.541422, 12.2, 172.4, 3.4, 2015:12:01:21:37:24, 0,2015:12:01:21:52:33
2, 113.991738, 22.541313, 11.9, 173.7, 3.3, 2015:12:01:21:37:25, 0,2015:12:01:21:52:33
2, 113.991750, 22.541205, 11.7, 173.9, 3.3, 2015:12:01:21:37:26, 0,2015:12:01:21:52:33
2, 113.991763, 22.541095, 12.4, 172.0, 3.3, 2015:12:01:21:37:27, 0,2015:12:01:21:52:33
2, 113.991782, 22.540978, 12.9, 171.1, 3.3, 2015:12:01:21:37:28, 0,2015:12:01:21:52:33
2, 113.991800, 22.540858, 13.2, 170.7, 3.3, 2015:12:01:21:37:29, 0,2015:12:01:21:52:33
2, 113.991818, 22.540735, 13.5, 171.0, 3.2, 2015:12:01:21:37:30, 0,2015:12:01:21:52:33
2, 113.991837, 22.540608, 14.3, 171.1, 3.2, 2015:12:01:21:37:31, 0,2015:12:01:21:52:33
2, 113.991857, 22.540478, 14.6, 171.6, 3.2, 2015:12:01:21:37:32, 0,2015:12:01:21:52:33
2, 113.991878, 22.540347, 14.5, 171.0, 3.2, 2015:12:01:21:37:33, 0,2015:12:01:21:52:33
2, 113.991898, 22.540220, 13.6, 172.3, 3.2, 2015:12:01:21:37:34, 0,2015:12:01:21:52:33
2, 113.991913, 22.540102, 12.8, 173.7, 3.2, 2015:12:01:21:37:35, 0,2015:12:01:21:52:33
2, 113.991927, 22.539988, 12.3, 173.0, 3.2, 2015:12:01:21:37:36, 0,2015:12:01:21:52:33
2, 113.991940, 22.539878, 11.8, 172.3, 3.2, 2015:12:01:21:37:37, 0,2015:12:01:21:52:33
2, 113.991957, 22.539772, 11.9, 171.6, 3.2, 2015:12:01:21:37:38, 0,2015:12:01:21:52:33
2, 113.991973, 22.539663, 12.0, 171.5, 3.2, 2015:12:01:21:37:39, 0,2015:12:01:21:52:33
2, 113.991992, 22.539555, 11.9, 171.3, 3.2, 2015:12:01:21:37:40, 0,2015:12:01:21:52:33
2, 113.992007, 22.539450, 11.7, 172.3, 3.2, 2015:12:01:21:37:41, 0,2015:12:01:21:52:33
2, 113.992022, 22.539347, 11.4, 172.1, 3.2, 2015:12:01:21:37:42, 0,2015:12:01:21:52:33
2, 113.992037, 22.539243, 11.5, 171.0, 3.2, 2015:12:01:21:37:43, 0,2015:12:01:21:52:33
2, 113.992057, 22.539140, 11.9, 170.3, 3.2, 2015:12:01:21:37:44, 0,2015:12:01:21:52:33
2, 113.992077, 22.539030, 12.5, 170.5, 3.3, 2015:12:01:21:37:45, 0,2015:12:01:21:52:33
2, 113.992095, 22.538918, 12.5, 170.9, 3.3, 2015:12:01:21:37:46, 0,2015:12:01:21:52:33
2, 113.992117, 22.538805, 12.7, 169.6, 3.3, 2015:12:01:21:37:47, 0,2015:12:01:21:52:33
2, 113.992140, 22.538685, 13.6, 169.2, 3.3, 2015:12:01:21:37:48, 0,2015:12:01:21:52:33
2, 113.992157, 22.538560, 13.9, 169.4, 3.3, 2015:12:01:21:37:49, 0,2015:12:01:21:52:33
2, 113.992175, 22.538438, 13.2, 170.3, 3.3, 2015:12:01:21:37:50, 0,2015:12:01:21:52:33
