2,22.52678222,113.9276686,6,102,0, 2016:01:19:19:22:54,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52677444,113.9277092,2,2,1, 学府路,160,102,3,0,1, 南海大道,2659,721,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52677444,113.9277092,6,102,0, 2016:01:19:19:22:55,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52677,113.9277328,2,2,1, 学府路,158,102,3,0,1, 南海大道,2657,721,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52677,113.9277328,6,102,0, 2016:01:19:19:22:56,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52676611,113.9277528,2,2,1, 学府路,155,102,3,0,1, 南海大道,2654,720,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52676611,113.9277528,6,102,0, 2016:01:19:19:22:57,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52676222,113.9277736,2,2,1, 学府路,153,102,3,0,1, 南海大道,2652,720,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52676222,113.9277736,6,102,0, 2016:01:19:19:22:58,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52675917,113.9277903,2,2,1, 学府路,151,102,3,0,1, 南海大道,2650,719,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52675917,113.9277903,6,102,0, 2016:01:19:19:22:59,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52675528,113.9278103,2,2,1, 学府路,149,102,3,0,1, 南海大道,2648,719,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52675528,113.9278103,6,102,0, 2016:01:19:19:23:00,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52675333,113.9278211,2,2,1, 学府路,148,102,3,0,1, 南海大道,2647,719,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52675333,113.9278211,5,102,0, 2016:01:19:19:23:01,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52675111,113.9278333,2,2,1, 学府路,147,102,3,0,1, 南海大道,2646,718,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52675111,113.9278333,5,102,0, 2016:01:19:19:23:02,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52674833,113.9278481,2,2,1, 学府路,145,102,3,0,1, 南海大道,2644,718,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52674833,113.9278481,5,102,0, 2016:01:19:19:23:03,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52674556,113.9278619,2,2,1, 学府路,144,102,3,0,1, 南海大道,2643,718,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52674556,113.9278619,5,102,0, 2016:01:19:19:23:04,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52674361,113.9278725,2,2,1, 学府路,143,102,3,0,1, 南海大道,2642,717,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52674361,113.9278725,5,102,0, 2016:01:19:19:23:05,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52674111,113.9278858,2,2,1, 学府路,141,102,3,0,1, 南海大道,2640,717,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52674111,113.9278858,5,102,0, 2016:01:19:19:23:06,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52673889,113.9278978,2,2,1, 学府路,140,102,3,0,1, 南海大道,2639,717,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52673889,113.9278978,5,102,0, 2016:01:19:19:23:07,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52673556,113.927915,2,2,1, 学府路,138,102,3,0,1, 南海大道,2637,716,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52673556,113.927915,4,102,0, 2016:01:19:19:23:09,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52673556,113.927915,2,2,1, 学府路,138,102,3,0,1, 南海大道,2637,716,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52673556,113.927915,4,102,0, 2016:01:19:19:23:11,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52673417,113.9279225,2,2,1, 学府路,138,102,3,0,1, 南海大道,2637,716,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52673417,113.9279225,4,102,0, 2016:01:19:19:23:13,0,2016:01:19:19:37:45,,,,,,,,,,
